aX,aY,aZ,gX,gY,gZ
0.0712890625,-2.2332763671875,-2.2205810546875,82.58056640625,27.4658203125,-51.57470703125
0.0743408203125,-2.270751953125,-2.3765869140625,88.68408203125,9.521484375,-38.26904296875
0.082763671875,-2.271240234375,-2.5030517578125,91.552734375,-9.27734375,-25.2685546875
0.0849609375,-2.30126953125,-2.6083984375,90.63720703125,-28.80859375,-12.63427734375
0.0887451171875,-2.368896484375,-2.73486328125,86.669921875,-48.9501953125,-1.0986328125
0.02880859375,-2.46044921875,-2.88671875,80.2001953125,-70.00732421875,10.92529296875
-0.251220703125,-2.6829833984375,-3.2344970703125,62.07275390625,-114.013671875,35.21728515625
-0.47314453125,-2.7821044921875,-3.3785400390625,55.11474609375,-136.1083984375,46.81396484375
-0.7427978515625,-2.866455078125,-3.5455322265625,53.77197265625,-157.89794921875,58.16650390625
-0.93603515625,-2.9375,-3.684326171875,60.4248046875,-179.26025390625,68.78662109375
-1.11767578125,-3.00830078125,-3.8731689453125,76.35498046875,-200.13427734375,78.857421875
-1.3770751953125,-3.0946044921875,-3.99951171875,100.09765625,-220.64208984375,88.56201171875
-1.7828369140625,-3.213134765625,-3.99951171875,130.7373046875,-241.5771484375,98.0224609375
-2.184814453125,-3.41650390625,-3.99951171875,162.04833984375,-264.7705078125,106.93359375
-2.5751953125,-3.693115234375,-3.99951171875,185.36376953125,-290.6494140625,114.2578125
-3.0787353515625,-3.99951171875,-3.99951171875,199.03564453125,-317.68798828125,120.4833984375
-3.770751953125,-3.99951171875,-3.99951171875,212.21923828125,-345.39794921875,126.40380859375
-3.99951171875,-3.99951171875,-3.99951171875,229.1259765625,-375.30517578125,130.31005859375
-3.99951171875,-3.99951171875,-3.99951171875,245.30029296875,-409.1796875,131.89697265625
-3.99951171875,-3.99951171875,-3.99951171875,253.47900390625,-448.91357421875,133.72802734375
-3.99951171875,-3.99951171875,-3.99951171875,253.5400390625,-494.44580078125,132.99560546875
-3.99951171875,-3.99951171875,-3.99951171875,246.64306640625,-542.8466796875,127.9296875
-3.99951171875,-3.99951171875,-3.99951171875,231.50634765625,-594.8486328125,116.14990234375
-3.99951171875,-3.99951171875,-3.99951171875,205.9326171875,-645.08056640625,101.4404296875
-3.99951171875,-3.99951171875,-3.99951171875,162.65869140625,-690.85693359375,87.5244140625
-3.99951171875,-3.99951171875,-3.99951171875,102.35595703125,-728.8818359375,80.62744140625
-3.99951171875,-3.99951171875,-3.7105712890625,36.43798828125,-758.85009765625,86.42578125
